Algorithm,Parameters,Dataset,Fold,Description,Precision,Recall,F-measure,AUC,G-mean
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.481707,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",abalone-3_vs_11,8,Preliminary,0.636364,1.0,0.777778,0.99177,0.991735
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.333333,0.333333,0.654472,0.570266
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",abalone-3_vs_11,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",winequality-white-9_vs_4,3,Preliminary,0.666667,0.666667,0.666667,0.827236,0.811503
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.666667,0.444444,0.808943,0.796333
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.666667,0.444444,0.808943,0.796333
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.4,0.666667,0.5,0.815041,0.801422
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",winequality-white-9_vs_4,2,Preliminary,0.166667,0.5,0.25,0.719136,0.684935
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",abalone-3_vs_11,6,Preliminary,0.875,1.0,0.933333,0.997942,0.99794
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",winequality-white-9_vs_4,2,Preliminary,0.2,1.0,0.333333,0.950617,0.949334
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",winequality-white-9_vs_4,3,Preliminary,1.0,0.666667,0.8,0.833333,0.816497
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",abalone-3_vs_11,10,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",abalone-3_vs_11,4,Preliminary,0.7,1.0,0.823529,0.993827,0.993808
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",abalone-3_vs_11,8,Preliminary,0.875,1.0,0.933333,0.997942,0.99794
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",winequality-white-9_vs_4,3,Preliminary,0.333333,1.0,0.5,0.963415,0.96272
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",winequality-white-9_vs_4,3,Preliminary,0.666667,0.666667,0.666667,0.827236,0.811503
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",abalone-3_vs_11,6,Preliminary,1.0,1.0,1.0,1.0,1.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",winequality-white-9_vs_4,4,Preliminary,0.111111,0.5,0.181818,0.700617,0.67128
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.493827,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.666667,0.666667,0.666667,0.827236,0.811503
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",winequality-white-9_vs_4,4,Preliminary,0.2,0.5,0.285714,0.725309,0.689426
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.181818,0.666667,0.285714,0.778455,0.770387
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.2,0.666667,0.307692,0.784553,0.775646
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",winequality-white-9_vs_4,4,Preliminary,1.0,0.5,0.666667,0.75,0.707107
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.2,0.666667,0.307692,0.784553,0.775646
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.2,0.666667,0.307692,0.784553,0.775646
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",winequality-white-9_vs_4,2,Preliminary,0.222222,1.0,0.363636,0.95679,0.955814
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",abalone-3_vs_11,8,Preliminary,0.368421,1.0,0.538462,0.975309,0.974996
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.285714,0.666667,0.4,0.802846,0.791212
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",winequality-white-9_vs_4,2,Preliminary,0.5,0.5,0.5,0.743827,0.702728
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",winequality-white-9_vs_4,4,Preliminary,0.142857,0.5,0.222222,0.712963,0.680414
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",abalone-3_vs_11,8,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",winequality-white-9_vs_4,2,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",abalone-3_vs_11,10,Preliminary,1.0,1.0,1.0,1.0,1.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",abalone-3_vs_11,10,Preliminary,0.7,1.0,0.823529,0.993827,0.993808
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",winequality-white-9_vs_4,2,Preliminary,0.285714,1.0,0.444444,0.969136,0.968644
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",abalone-3_vs_11,9,Preliminary,1.0,1.0,1.0,1.0,1.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",abalone-3_vs_11,5,Preliminary,0.8,1.0,0.888889,0.995902,0.995893
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",winequality-white-9_vs_4,4,Preliminary,1.0,0.5,0.666667,0.75,0.707107
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",winequality-white-9_vs_4,2,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",abalone-3_vs_11,9,Preliminary,1.0,1.0,1.0,1.0,1.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",abalone-3_vs_11,6,Preliminary,1.0,1.0,1.0,1.0,1.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.2,0.666667,0.307692,0.784553,0.775646
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.666667,0.444444,0.808943,0.796333
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.2,0.666667,0.307692,0.784553,0.775646
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",winequality-white-9_vs_4,2,Preliminary,0.222222,1.0,0.363636,0.95679,0.955814
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.666667,0.666667,0.666667,0.827236,0.811503
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.181818,0.666667,0.285714,0.778455,0.770387
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.666667,0.444444,0.808943,0.796333
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.666667,0.444444,0.808943,0.796333
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.333333,0.666667,0.444444,0.808943,0.796333
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.2,0.666667,0.307692,0.784553,0.775646
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.5,0.666667,0.571429,0.821138,0.806478
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.493827,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",winequality-white-9_vs_4,4,Preliminary,0.25,0.5,0.333333,0.731481,0.693889
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.001}",winequality-white-9_vs_4,2,Preliminary,0.2,1.0,0.333333,0.950617,0.949334
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",abalone-3_vs_11,10,Preliminary,0.777778,1.0,0.875,0.995885,0.995876
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",winequality-white-9_vs_4,3,Preliminary,0.5,1.0,0.666667,0.981707,0.981537
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",abalone-3_vs_11,10,Preliminary,0.35,1.0,0.518519,0.973251,0.972883
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.493827,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",winequality-red-4,5,Preliminary,0.052632,0.074074,0.061538,0.513751,0.265752
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",winequality-white-9_vs_4,4,Preliminary,1.0,0.5,0.666667,0.75,0.707107
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",abalone-3_vs_11,8,Preliminary,0.7,1.0,0.823529,0.993827,0.993808
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",winequality-white-9_vs_4,4,Preliminary,0.166667,0.5,0.25,0.719136,0.684935
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",winequality-white-9_vs_4,6,Preliminary,0.142857,1.0,0.25,0.925926,0.922958
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",abalone-3_vs_11,9,Preliminary,1.0,1.0,1.0,1.0,1.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 10.0}",winequality-white-9_vs_4,6,Preliminary,0.222222,1.0,0.363636,0.95679,0.955814
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.01}",winequality-white-9_vs_4,6,Preliminary,0.153846,1.0,0.266667,0.932099,0.929622
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",winequality-white-9_vs_4,6,Preliminary,0.2,1.0,0.333333,0.950617,0.949334
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 1.0}",winequality-white-9_vs_4,6,Preliminary,0.2,1.0,0.333333,0.950617,0.949334
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.481707,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.4,0.666667,0.5,0.815041,0.801422
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",winequality-white-9_vs_4,2,Preliminary,0.5,0.5,0.5,0.743827,0.702728
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 1.0}",winequality-white-9_vs_4,2,Preliminary,1.0,0.5,0.666667,0.75,0.707107
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.493902,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.001}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.001}",abalone-3_vs_11,6,Preliminary,0.875,1.0,0.933333,0.997942,0.99794
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 1.0}",winequality-white-9_vs_4,4,Preliminary,0.125,0.5,0.2,0.70679,0.675863
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.01}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",winequality-white-9_vs_4,4,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 2000, 'stop_probability': 0.0, 'classifier': 'NB', 'gamma': 0.1}",winequality-white-9_vs_4,5,Preliminary,0.222222,0.666667,0.333333,0.79065,0.780869
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",winequality-white-9_vs_4,4,Preliminary,0.166667,0.5,0.25,0.719136,0.684935
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 8000, 'stop_probability': 0.0, 'classifier': 'KNN', 'gamma': 0.1}",winequality-white-9_vs_4,4,Preliminary,0.2,0.5,0.285714,0.725309,0.689426
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.01}",winequality-white-9_vs_4,2,Preliminary,0.0,0.0,0.0,0.481481,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 4000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 10.0}",winequality-white-9_vs_4,5,Preliminary,0.0,0.0,0.0,0.5,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 1.0}",winequality-white-9_vs_4,6,Preliminary,0.0,0.0,0.0,0.425926,0.0
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 0.1}",winequality-white-9_vs_4,6,Preliminary,0.111111,1.0,0.2,0.901235,0.895806
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 1000, 'stop_probability': 0.0, 'classifier': 'CART', 'gamma': 10.0}",winequality-white-9_vs_4,6,Preliminary,0.111111,0.5,0.181818,0.700617,0.67128
RBO,"{'step_size': 0.001, 'criterion': 'balance', 'n_steps': 16000, 'stop_probability': 0.0, 'classifier': 'SVM', 'gamma': 0.01}",winequality-white-9_vs_4,2,Preliminary,0.133333,1.0,0.235294,0.919753,0.916246
